Accident_Index,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Sex_of_Driver,Sex_of_Casualty,Age_of_Driver,Age_of_Casualty
2.02E+12,3,1,1,15/02/18,5,13:23,1,1,23,8
2.02E+12,3,1,1,15/02/18,5,13:45,1,1,29,29
2.02E+12,3,1,1,15/02/18,5,12:45,1,2,38,59
2.02E+12,2,1,1,15/02/18,5,14:45,1,1,28,64
2.02E+12,2,2,1,11/02/18,1,13:30,3,1,1,7
2.02E+12,3,2,1,14/02/18,4,11:04,1,2,41,41
2.02E+12,3,2,1,15/02/18,5,14:08,2,1,39,50
2.02E+12,3,1,1,15/02/18,5,14:52,1,2,1,32
2.02E+12,3,1,1,15/02/18,5,15:45,1,1,30,60
2.02E+12,3,2,1,15/02/18,5,15:10,1,2,51,70
2.02E+12,2,1,1,15/02/18,5,15:32,1,2,54,1
2.02E+12,2,2,1,15/02/18,5,11:06,1,1,28,1
2.02E+12,3,1,1,15/02/18,5,15:40,1,2,40,5
2.02E+12,3,2,1,14/02/18,4,18:40,1,2,65,2
2.02E+12,3,2,2,14/02/18,4,19:10,1,2,21,45
2.02E+12,3,2,1,15/02/18,5,15:40,3,1,1,54
2.02E+12,3,2,1,15/02/18,5,18:37,1,1,57,39
2.02E+12,1,2,1,15/02/18,5,14:52,2,1,39,26
2.02E+12,3,3,2,15/02/18,5,15:30,1,1,51,36
2.02E+12,3,2,1,01/02/18,5,15:20,1,1,27,60
2.02E+12,3,2,1,15/02/18,5,16:50,1,1,30,26
2.02E+12,3,2,1,15/02/18,5,17:55,1,2,37,28
2.02E+12,3,2,1,15/02/18,5,19:40,2,1,21,50
2.02E+12,3,1,1,15/02/18,5,16:45,1,2,23,35
2.02E+12,3,2,1,15/02/18,5,18:56,1,1,42,36
2.02E+12,3,2,1,15/02/18,5,14:53,3,2,1,47
2.02E+12,3,2,1,15/02/18,5,19:45,1,1,47,69
2.02E+12,2,2,1,14/02/18,4,9:30,1,2,39,24
2.02E+12,3,2,1,15/02/18,5,19:00,3,1,1,31
2.02E+12,3,1,1,07/02/18,4,8:07,1,2,22,25
2.02E+12,3,1,1,15/02/18,5,13:50,2,1,53,36
2.02E+12,3,1,1,15/02/18,5,18:52,1,2,65,44
2.02E+12,3,2,1,15/02/18,5,17:40,2,2,24,65
2.02E+12,3,4,1,15/02/18,5,21:58,1,2,28,58
2.02E+12,3,1,1,15/02/18,5,14:40,1,1,1,57
2.02E+12,3,1,1,15/02/18,5,17:44,1,1,20,51
2.02E+12,3,2,1,15/02/18,5,21:55,2,1,1,40
2.02E+12,3,1,1,15/02/18,5,22:20,1,1,50,30
2.02E+12,3,1,1,15/02/18,5,15:35,1,1,58,55
2.02E+12,3,1,2,15/02/18,5,17:00,2,1,29,72
2.02E+12,3,1,1,15/02/18,5,20:15,1,2,43,47
2.02E+12,3,2,1,15/02/18,5,21:10,1,1,35,32
2.02E+12,3,2,1,15/02/18,5,21:45,1,1,41,28
2.02E+12,3,1,1,16/02/18,6,3:30,1,1,37,39
2.02E+12,3,2,1,16/02/18,6,5:21,2,2,24,24
2.02E+12,3,3,1,15/02/18,5,8:35,3,2,1,9
2.02E+12,3,1,1,14/02/18,4,17:10,1,1,34,48
2.02E+12,3,2,1,15/02/18,5,13:30,2,1,40,54
2.02E+12,3,1,1,16/02/18,6,7:57,1,2,45,37
2.02E+12,3,2,1,16/02/18,6,6:54,1,1,43,1
2.02E+12,3,2,1,12/02/18,2,19:24,1,1,27,1
2.02E+12,3,1,1,31/01/18,4,7:35,3,1,28,33
2.02E+12,3,2,1,16/02/18,6,8:00,1,1,57,24
2.02E+12,3,1,1,16/02/18,6,7:25,1,2,45,6
2.02E+12,2,2,1,15/02/18,5,1:15,1,1,30,6
2.02E+12,3,1,1,16/02/18,6,11:12,1,1,52,22
2.02E+12,3,1,2,15/02/18,5,15:00,1,1,60,32
2.02E+12,2,1,1,16/02/18,6,6:47,2,2,21,55
2.02E+12,3,1,1,16/02/18,6,6:30,1,2,25,58
2.02E+12,2,2,1,16/02/18,6,11:16,1,2,22,37
2.02E+12,3,1,1,15/02/18,5,21:20,1,1,27,30
2.02E+12,3,3,1,16/02/18,6,10:09,2,1,27,39
2.02E+12,3,2,1,16/02/18,6,11:00,1,1,1,6
2.02E+12,3,2,1,16/02/18,6,9:30,1,2,22,58
2.02E+12,3,1,1,16/02/18,6,8:50,3,1,1,19
2.02E+12,2,2,1,16/02/18,6,11:18,1,1,1,26
2.02E+12,3,2,1,16/02/18,6,13:22,3,1,1,18
2.02E+12,3,2,1,16/02/18,6,7:33,1,1,14,29
2.02E+12,2,1,1,16/02/18,6,8:10,2,1,25,23
2.02E+12,3,2,1,14/02/18,4,18:37,3,1,1,55
2.02E+12,3,2,1,14/02/18,4,18:10,1,1,51,1
2.02E+12,3,1,1,16/02/18,6,13:03,2,1,21,45
2.02E+12,3,1,1,15/02/18,5,12:08,1,1,31,71
2.02E+12,2,1,2,16/02/18,6,13:55,1,1,52,15
2.02E+12,3,2,1,16/02/18,6,13:37,2,1,24,58
2.02E+12,3,1,1,16/02/18,6,16:20,1,1,19,50
2.02E+12,3,2,1,16/02/18,6,13:47,1,2,34,35
2.02E+12,3,2,1,12/02/18,2,19:00,3,1,1,43
2.02E+12,3,1,1,16/02/18,6,15:30,1,2,26,23
2.02E+12,3,2,1,16/02/18,6,15:00,1,1,27,26
2.02E+12,3,2,3,16/02/18,6,18:10,1,1,39,43
2.02E+12,2,1,2,15/02/18,5,21:00,1,1,23,32
2.02E+12,3,1,1,14/02/18,4,9:55,1,2,19,13
2.02E+12,3,2,1,16/02/18,6,17:38,1,2,37,32
2.02E+12,3,1,1,16/02/18,6,13:52,1,2,43,39
2.02E+12,3,2,1,16/02/18,6,18:25,2,2,24,30
2.02E+12,3,1,1,16/02/18,6,12:45,3,2,1,5
2.02E+12,3,2,1,16/02/18,6,19:01,1,2,26,32
2.02E+12,3,1,1,16/02/18,6,12:06,1,1,1,45
2.02E+12,2,1,1,16/02/18,6,18:50,1,2,50,20
2.02E+12,2,2,1,16/02/18,6,19:31,1,1,1,1
2.02E+12,3,1,1,16/02/18,6,17:04,1,2,86,77
2.02E+12,3,2,1,16/02/18,6,16:45,2,2,25,31
2.02E+12,3,1,1,16/02/18,6,20:45,1,2,47,27
2.02E+12,3,2,1,16/02/18,6,17:05,2,1,48,17
2.02E+12,2,1,2,16/02/18,6,14:50,1,1,1,47
2.02E+12,3,1,1,16/02/18,6,15:50,1,1,53,27
2.02E+12,3,2,1,16/02/18,6,20:45,3,1,1,50
2.02E+12,3,2,1,16/02/18,6,19:29,1,1,63,48
2.02E+12,3,2,2,16/02/18,6,18:55,1,2,26,22
2.02E+12,2,2,1,16/02/18,6,17:23,2,1,48,30
2.02E+12,2,1,1,16/02/18,6,14:00,3,2,1,52
2.02E+12,3,1,1,16/02/18,6,17:15,3,2,1,45
2.02E+12,2,1,1,16/02/18,6,17:00,2,1,1,62
2.02E+12,3,1,2,16/02/18,6,19:24,1,2,61,74
2.02E+12,3,2,2,16/02/18,6,22:15,2,2,22,61
2.02E+12,3,2,1,16/02/18,6,23:22,1,1,22,24
2.02E+12,3,1,1,16/02/18,6,23:40,3,2,1,23
2.02E+12,3,2,1,16/02/18,6,21:28,1,2,39,29
2.02E+12,3,2,1,16/02/18,6,22:00,1,1,26,21
2.02E+12,3,1,1,16/02/18,6,22:45,1,1,61,31
2.02E+12,3,2,3,16/02/18,6,16:00,1,2,39,1
2.02E+12,3,1,2,17/02/18,7,0:21,1,1,28,41
2.02E+12,2,2,1,16/02/18,6,21:18,1,1,65,40
2.02E+12,3,2,1,17/02/18,7,2:49,2,1,38,35
2.02E+12,3,2,2,16/02/18,6,23:47,1,1,40,45
2.02E+12,3,2,1,17/02/18,7,5:54,2,1,33,28
2.02E+12,3,1,1,17/02/18,7,4:17,3,1,28,36
2.02E+12,3,2,1,17/02/18,7,2:56,2,1,21,20
2.02E+12,3,1,1,17/02/18,7,4:50,2,1,41,12
2.02E+12,3,1,1,17/02/18,7,6:25,1,1,44,37
2.02E+12,3,2,1,15/02/18,5,18:45,1,1,28,36
2.02E+12,3,2,1,16/02/18,6,22:52,1,2,52,45
2.02E+12,2,1,1,14/02/18,4,14:45,1,1,38,24
2.02E+12,3,2,1,16/02/18,6,14:25,3,1,1,29
2.02E+12,3,2,1,17/02/18,7,8:46,1,1,1,26
2.02E+12,3,2,1,17/02/18,7,8:45,1,1,38,24
2.02E+12,3,1,1,17/02/18,7,7:20,1,1,16,29
2.02E+12,3,1,1,08/02/18,5,14:40,1,2,28,21
2.02E+12,3,1,1,17/02/18,7,8:35,2,2,50,23
2.02E+12,3,2,1,16/02/18,6,17:05,1,1,43,41
2.02E+12,3,1,1,16/02/18,6,12:30,1,1,43,41
2.02E+12,3,2,1,17/02/18,7,11:50,1,1,40,1
2.02E+12,3,2,1,17/02/18,7,12:00,3,2,1,30
2.02E+12,3,3,1,17/02/18,7,8:22,1,2,82,15
2.02E+12,3,2,1,17/02/18,7,1:10,1,1,1,21
2.02E+12,2,2,1,17/02/18,7,11:30,1,2,1,16
2.02E+12,3,2,3,17/02/18,7,10:06,1,1,31,25
2.02E+12,3,2,1,17/02/18,7,11:05,1,1,32,54
2.02E+12,3,1,1,17/02/18,7,11:42,3,1,1,29
2.02E+12,3,3,1,17/02/18,7,12:10,1,2,41,30
2.02E+12,2,1,1,17/02/18,7,12:10,1,2,32,30
2.02E+12,3,2,1,17/02/18,7,11:40,2,1,28,21
2.02E+12,3,2,1,30/01/18,3,17:00,1,1,37,47
2.02E+12,3,2,1,16/02/18,6,16:40,2,1,37,30
2.02E+12,3,1,2,17/02/18,7,14:40,1,2,51,33
2.02E+12,3,2,1,17/02/18,7,12:34,1,2,50,27
2.02E+12,3,2,1,17/02/18,7,13:40,1,1,34,25
2.02E+12,3,2,1,16/02/18,6,16:45,1,1,29,17
2.02E+12,3,2,2,17/02/18,7,10:19,1,2,1,30
2.02E+12,3,1,1,15/02/18,5,9:45,3,1,1,66
2.02E+12,2,2,1,16/02/18,6,18:00,2,1,22,39
2.02E+12,3,2,1,17/02/18,7,17:15,3,1,1,72
2.02E+12,2,2,2,17/02/18,7,16:34,1,1,35,31
2.02E+12,3,2,1,17/02/18,7,14:25,1,1,31,8
2.02E+12,2,1,2,17/02/18,7,18:04,2,2,55,67
2.02E+12,3,1,1,17/02/18,7,17:35,1,1,49,49
2.02E+12,3,1,1,17/02/18,7,17:25,1,1,18,4
2.02E+12,3,3,3,17/02/18,7,16:20,1,2,56,26
2.02E+12,3,2,3,17/02/18,7,17:40,1,1,59,1
2.02E+12,3,2,1,17/02/18,7,18:48,2,1,28,52
2.02E+12,3,2,2,17/02/18,7,4:15,1,2,43,38
2.02E+12,3,2,1,17/02/18,7,14:25,3,1,1,33
2.02E+12,3,2,1,17/02/18,7,18:25,1,1,19,73
2.02E+12,2,2,1,17/02/18,7,19:50,1,1,36,29
2.02E+12,3,2,2,17/02/18,7,16:42,1,2,34,52
2.02E+12,3,2,1,17/02/18,7,14:47,1,1,21,60
2.02E+12,3,1,1,17/02/18,7,0:35,1,1,26,23
2.02E+12,3,2,1,17/02/18,7,19:47,1,1,29,45
2.02E+12,3,3,1,17/02/18,7,20:15,1,1,1,56
2.02E+12,3,2,1,17/02/18,7,19:12,1,2,45,52
2.02E+12,3,1,1,17/02/18,7,20:55,1,1,1,41
2.02E+12,3,1,1,17/02/18,7,20:20,1,1,30,39
2.02E+12,2,1,3,17/02/18,7,20:31,2,1,22,29
2.02E+12,3,1,1,17/02/18,7,21:42,3,1,1,46
2.02E+12,3,2,1,16/02/18,6,21:20,3,2,1,54
2.02E+12,3,2,6,17/02/18,7,23:05,3,1,1,26
2.02E+12,3,2,1,17/02/18,7,20:47,2,1,53,46
2.02E+12,3,2,2,17/02/18,7,23:40,3,1,1,18
2.02E+12,3,1,1,17/02/18,7,23:06,1,2,26,40
2.02E+12,3,2,1,17/02/18,7,22:00,2,2,56,6
2.02E+12,3,3,3,18/02/18,1,1:10,3,1,1,20
2.02E+12,3,2,2,18/02/18,1,1:00,2,1,26,28
2.02E+12,3,2,1,18/02/18,1,5:25,3,1,1,29
2.02E+12,3,1,1,17/02/18,7,10:40,3,2,19,27
2.02E+12,3,2,1,17/02/18,7,13:30,1,2,31,9
2.02E+12,3,2,1,18/02/18,1,7:05,3,2,1,70
2.02E+12,3,1,1,08/01/18,2,7:40,1,2,28,56
2.02E+12,3,4,5,17/02/18,7,13:45,3,2,1,52
2.02E+12,3,1,1,18/02/18,1,8:37,2,1,30,1
2.02E+12,2,2,1,18/02/18,1,9:35,1,1,60,23
2.02E+12,3,2,1,18/02/18,1,9:45,1,1,26,78
2.02E+12,3,2,2,17/02/18,7,23:40,2,2,43,34
2.02E+12,3,2,1,18/02/18,1,8:40,1,2,43,47
2.02E+12,2,1,1,18/02/18,1,10:45,1,1,36,45
2.02E+12,3,1,1,18/02/18,1,8:20,1,2,1,32
2.02E+12,3,3,1,17/02/18,7,21:33,1,1,17,26
2.02E+12,3,3,1,18/02/18,1,9:45,2,2,30,28
2.02E+12,3,2,1,18/02/18,1,10:49,1,2,27,54
2.02E+12,3,1,1,18/02/18,1,12:00,3,2,1,26
2.02E+12,2,1,1,18/02/18,1,11:30,1,1,53,32
2.02E+12,3,1,1,18/02/18,1,9:51,2,1,25,34
2.02E+12,3,2,2,18/02/18,1,11:15,1,2,52,42
2.02E+12,3,2,1,18/02/18,1,13:12,2,1,41,49
2.02E+12,3,2,1,18/02/18,1,6:31,1,2,27,32
2.02E+12,3,2,1,17/02/18,7,10:25,1,1,48,35
2.02E+12,3,1,1,18/02/18,1,12:05,1,2,48,43
2.02E+12,3,2,1,17/02/18,7,18:30,2,1,33,55
2.02E+12,3,2,2,18/02/18,1,11:25,2,2,37,81
2.02E+12,3,2,1,16/02/18,6,17:20,3,1,1,30
2.02E+12,3,1,1,18/02/18,1,16:30,1,2,51,83
2.02E+12,3,3,1,18/02/18,1,17:35,1,1,30,65
2.02E+12,3,1,2,18/02/18,1,18:05,1,1,26,31
2.02E+12,3,1,1,18/02/18,1,16:49,2,1,1,47
2.02E+12,3,1,1,18/02/18,1,18:05,2,2,30,1
2.02E+12,3,2,1,18/02/18,1,16:45,3,2,1,21
2.02E+12,2,2,1,18/02/18,1,15:10,1,1,24,51
2.02E+12,3,1,1,18/02/18,1,18:15,2,1,1,43
2.02E+12,3,1,1,16/02/18,6,16:30,3,1,1,46
2.02E+12,3,2,1,18/02/18,1,15:00,1,1,31,7
2.02E+12,3,2,1,18/02/18,1,21:05,3,1,1,45
2.02E+12,3,2,2,18/02/18,1,0:40,3,2,1,35
2.02E+12,3,1,2,18/02/18,1,4:37,1,2,1,15
2.02E+12,3,1,1,18/02/18,1,19:52,1,1,32,83
2.02E+12,3,1,1,17/02/18,7,15:45,1,2,43,73
2.02E+12,3,2,3,18/02/18,1,18:55,1,2,29,57
2.02E+12,3,2,4,18/02/18,1,21:00,1,1,1,19
2.02E+12,3,2,3,18/02/18,1,22:56,1,1,36,51
2.02E+12,3,1,1,18/02/18,1,23:00,1,1,33,47
2.02E+12,2,1,1,19/02/18,2,0:45,1,2,53,51
2.02E+12,2,1,2,18/02/18,1,2:50,2,1,33,16
2.02E+12,3,3,1,19/02/18,2,0:26,1,1,34,11
2.02E+12,2,4,3,18/02/18,1,23:10,2,2,39,49
2.02E+12,3,1,1,19/02/18,2,4:15,1,1,18,25
2.02E+12,3,2,1,18/02/18,1,21:10,1,1,36,54
2.02E+12,3,2,1,19/02/18,2,5:30,1,1,43,52
2.02E+12,3,2,1,19/02/18,2,7:02,2,1,27,1
2.02E+12,3,1,1,15/02/18,5,15:40,1,1,53,26
2.02E+12,3,1,1,07/02/18,4,8:44,1,1,14,31
2.02E+12,3,1,1,10/02/18,7,11:30,1,1,23,32
2.02E+12,3,2,1,19/02/18,2,8:08,1,2,30,49
2.02E+12,3,2,1,19/02/18,2,9:13,1,1,21,37
2.02E+12,3,2,1,19/02/18,2,7:52,2,2,28,23
2.02E+12,3,2,1,19/02/18,2,8:00,1,1,1,28
2.02E+12,3,1,1,03/01/18,4,11:58,1,1,40,44
2.02E+12,2,2,1,03/01/18,4,11:37,3,1,1,23
2.02E+12,3,1,1,04/01/18,5,12:41,1,2,37,38
2.02E+12,3,2,1,05/01/18,6,13:40,2,1,23,18
2.02E+12,3,1,1,04/01/18,5,12:48,1,2,18,9
2.02E+12,3,2,1,07/01/18,1,21:00,1,2,42,5
2.02E+12,3,1,1,05/01/18,6,8:00,1,1,46,19
2.02E+12,3,2,1,09/01/18,3,20:20,1,1,61,19
2.02E+12,3,1,1,05/01/18,6,10:20,2,1,34,19
2.02E+12,3,2,2,11/01/18,5,10:00,3,1,1,17
2.02E+12,3,2,2,12/01/18,6,20:20,1,1,22,29
2.02E+12,3,3,3,12/01/18,6,8:30,1,1,46,11
2.02E+12,3,1,1,06/01/18,7,17:15,1,2,26,63
2.02E+12,3,1,1,06/01/18,7,23:37,2,1,37,16
2.02E+12,2,2,1,07/01/18,1,8:00,1,2,29,52
2.02E+12,3,2,1,08/01/18,2,21:47,3,2,1,46
2.02E+12,3,2,3,07/01/18,1,12:45,1,1,52,33
2.02E+12,3,1,1,08/01/18,2,7:30,2,1,48,49
2.02E+12,3,2,3,08/01/18,2,18:32,1,1,64,31
2.02E+12,3,2,1,09/01/18,3,19:33,1,1,58,30
2.02E+12,3,3,1,09/01/18,3,17:00,1,1,1,42
2.02E+12,3,1,1,10/01/18,4,13:12,1,1,39,3
2.02E+12,3,1,1,10/01/18,4,14:55,3,1,1,30
2.02E+12,3,1,1,13/01/18,7,16:30,1,1,26,26
2.02E+12,3,2,1,15/01/18,2,11:30,1,2,27,38
2.02E+12,3,1,1,13/01/18,7,17:25,2,1,22,33
2.02E+12,3,1,1,15/01/18,2,8:34,1,2,25,46
2.02E+12,3,3,2,15/01/18,2,16:30,1,2,48,26
2.02E+12,3,2,1,16/01/18,3,8:10,1,1,19,46
2.02E+12,3,1,1,16/01/18,3,13:53,1,1,46,23
2.02E+12,3,2,1,15/01/18,2,12:29,1,1,19,28
2.02E+12,3,2,1,17/01/18,4,13:20,2,2,24,47
2.02E+12,3,1,1,17/01/18,4,9:55,2,2,26,40
2.02E+12,3,1,1,18/01/18,5,10:56,1,1,48,27
2.02E+12,3,2,1,17/01/18,4,17:25,1,1,30,25
2.02E+12,3,2,1,19/01/18,6,13:43,2,1,1,30
2.02E+12,3,2,2,19/01/18,6,13:43,1,2,23,42
2.02E+12,2,2,4,21/01/18,1,14:45,1,2,60,35
2.02E+12,3,3,1,20/01/18,7,18:05,1,2,55,45
2.02E+12,3,1,1,18/01/18,5,7:30,2,1,23,24
2.02E+12,3,2,1,31/01/18,4,7:15,1,2,46,35
2.02E+12,3,2,1,17/01/18,4,9:00,1,2,68,44
2.02E+12,3,1,1,23/01/18,3,19:43,1,2,20,36
2.02E+12,2,1,1,23/01/18,3,13:15,2,1,18,3
2.02E+12,3,2,1,23/01/18,3,23:27,2,2,52,24
2.02E+12,3,1,1,24/01/18,4,23:10,3,1,1,51
2.02E+12,3,2,2,25/01/18,5,19:15,1,1,18,69
2.02E+12,3,2,1,24/01/18,4,7:20,1,1,38,53
2.02E+12,3,2,1,29/01/18,2,21:30,3,1,1,41
2.02E+12,2,2,1,26/01/18,6,11:10,2,1,27,67
2.02E+12,3,2,1,27/01/18,7,15:30,3,2,1,30
2.02E+12,3,2,1,28/01/18,1,17:31,1,1,34,30
2.02E+12,3,2,1,24/01/18,4,12:47,1,1,37,5
2.02E+12,3,1,1,24/01/18,4,8:55,1,2,54,31
2.02E+12,3,2,1,24/01/18,4,7:14,1,2,42,33
2.02E+12,3,2,1,26/01/18,6,23:34,3,1,48,23
2.02E+12,3,2,1,28/01/18,1,15:40,1,2,26,31
2.02E+12,3,2,1,29/01/18,2,16:15,2,2,29,20
2.02E+12,3,3,1,01/02/18,5,10:10,1,2,52,35
2.02E+12,3,2,2,01/02/18,5,16:25,2,1,24,36
2.02E+12,3,2,3,05/02/18,2,11:20,1,2,28,50
2.02E+12,3,2,1,06/02/18,3,18:30,1,1,30,27
2.02E+12,3,2,1,01/02/18,5,8:00,1,1,23,43
2.02E+12,3,3,3,07/02/18,4,15:13,1,2,77,30
2.02E+12,2,1,1,01/02/18,5,15:15,1,1,37,55
2.02E+12,2,2,1,08/02/18,5,16:02,1,1,27,21
2.02E+12,3,2,2,07/02/18,4,12:50,2,1,33,27
2.02E+12,3,2,5,02/02/18,6,16:50,1,2,48,35
2.02E+12,3,2,1,10/02/18,7,13:52,2,1,49,46
2.02E+12,2,1,3,11/02/18,1,16:37,2,2,33,30
2.02E+12,2,1,1,12/02/18,2,19:09,1,2,78,4
2.02E+12,3,1,1,02/02/18,6,9:50,1,2,78,14
2.02E+12,3,1,1,02/02/18,6,9:00,3,1,47,24
2.02E+12,3,2,1,03/02/18,7,14:20,2,1,51,49
2.02E+12,3,1,1,05/02/18,2,14:10,3,1,1,27
2.02E+12,3,2,1,05/02/18,2,7:44,1,2,42,59
2.02E+12,3,1,1,05/02/18,2,15:35,1,2,39,24
2.02E+12,3,2,1,06/02/18,3,11:38,1,1,37,45
2.02E+12,2,1,1,07/02/18,4,8:47,1,1,53,18
2.02E+12,3,3,2,12/02/18,2,14:55,1,1,39,19
2.02E+12,3,2,2,08/02/18,5,20:00,1,2,44,19
2.02E+12,3,2,1,04/02/18,1,16:20,1,1,28,62
2.02E+12,3,1,1,05/02/18,2,9:47,1,2,41,62
2.02E+12,3,2,1,09/02/18,6,16:15,3,1,1,27
2.02E+12,3,3,1,09/02/18,6,16:30,1,2,39,14
2.02E+12,3,1,1,09/02/18,6,7:00,2,1,48,3
2.02E+12,2,1,1,13/01/18,7,10:40,2,2,40,4
2.02E+12,3,2,1,11/02/18,1,13:00,1,2,43,44
2.02E+12,3,2,1,16/02/18,6,16:00,1,1,26,31
2.02E+12,2,1,1,19/02/18,2,18:03,1,1,30,17
2.02E+12,3,1,1,11/02/18,1,23:56,1,1,51,12
2.02E+12,3,2,1,11/02/18,1,13:13,2,1,51,60
2.02E+12,3,2,1,11/02/18,1,13:50,1,1,39,57
2.02E+12,3,4,1,18/02/18,1,13:06,1,1,53,42
2.02E+12,1,2,4,02/02/18,6,20:26,3,2,1,47
2.02E+12,3,2,1,13/02/18,3,9:20,1,1,49,49
2.02E+12,3,2,1,14/02/18,4,17:00,1,2,29,63
2.02E+12,3,2,1,14/02/18,4,12:10,3,2,1,31
2.02E+12,3,1,3,14/02/18,4,11:55,1,1,64,2
2.02E+12,3,1,1,14/02/18,4,12:20,1,1,34,52
2.02E+12,3,1,1,14/02/18,4,17:27,1,1,30,26
2.02E+12,3,2,1,15/02/18,5,10:50,3,1,18,29
2.02E+12,3,1,1,16/02/18,6,17:15,1,1,30,55
2.02E+12,2,2,1,16/02/18,6,12:03,1,2,31,36
2.02E+12,2,2,1,16/02/18,6,12:15,1,1,31,10
2.02E+12,2,2,1,16/02/18,6,14:10,1,2,19,7
2.02E+12,3,1,2,17/02/18,7,0:01,1,1,37,39
2.02E+12,3,2,1,18/02/18,1,2:00,3,2,1,38
2.02E+12,3,2,1,18/02/18,1,9:20,2,1,36,38
2.02E+12,2,1,1,20/02/18,3,10:30,1,1,19,48
2.02E+12,3,3,1,02/02/18,6,9:09,2,2,57,48
2.02E+12,3,1,1,20/02/18,3,18:00,2,1,57,30
2.02E+12,2,3,1,21/02/18,4,14:10,3,2,1,46
2.02E+12,3,1,1,04/02/18,1,12:00,1,2,43,14
2.02E+12,3,2,2,21/02/18,4,22:40,3,1,35,19
2.02E+12,3,2,1,21/02/18,4,18:02,1,1,60,12
2.02E+12,3,3,2,21/02/18,4,16:30,3,1,1,30
2.02E+12,3,1,2,22/02/18,5,23:56,1,1,25,31
2.02E+12,2,1,1,22/02/18,5,15:05,2,1,46,42
2.02E+12,3,2,3,22/02/18,5,15:35,2,1,35,24
2.02E+12,3,2,1,22/02/18,5,15:45,1,1,21,49
2.02E+12,3,2,2,24/02/18,7,12:28,2,2,33,51
2.02E+12,3,2,1,23/02/18,6,7:50,2,2,40,85
2.02E+12,3,2,1,24/02/18,7,15:30,1,2,1,16
2.02E+12,3,3,2,25/02/18,1,10:15,1,1,32,18
2.02E+12,3,1,1,27/02/18,3,15:01,1,1,27,46
2.02E+12,3,2,1,25/02/18,1,17:00,1,2,27,47
2.02E+12,3,2,2,26/02/18,2,18:11,1,2,49,11
2.02E+12,3,3,2,27/02/18,3,17:00,1,1,22,6
2.02E+12,3,1,2,27/02/18,3,8:40,1,1,40,25
2.02E+12,2,2,1,27/02/18,3,17:46,1,1,34,50
2.02E+12,2,1,1,27/02/18,3,19:20,2,1,52,7
2.02E+12,3,3,3,27/02/18,3,18:35,1,2,35,34
2.02E+12,3,2,2,02/03/18,6,21:20,2,2,31,9
2.02E+12,3,2,1,03/03/18,7,13:15,1,1,25,43
2.02E+12,3,2,1,05/03/18,2,7:06,1,1,35,32
2.02E+12,2,1,1,05/03/18,2,19:45,3,2,1,35
2.02E+12,3,4,4,01/03/18,5,14:00,3,2,1,56
2.02E+12,3,3,2,01/03/18,5,15:56,1,1,40,37
2.02E+12,2,3,1,24/02/18,7,18:41,1,2,34,30
2.02E+12,3,2,1,02/03/18,6,12:00,1,1,29,30
2.02E+12,3,1,1,03/03/18,7,12:39,1,1,28,24
2.02E+12,3,2,3,02/03/18,6,17:00,1,2,29,74
2.02E+12,3,2,1,11/03/18,1,17:16,1,2,50,25
2.02E+12,3,2,1,08/03/18,5,15:00,1,1,22,29
2.02E+12,3,2,1,06/03/18,3,16:35,3,2,1,9
2.02E+12,3,1,1,24/02/18,7,20:54,3,2,1,26
2.02E+12,3,2,1,13/03/18,3,6:27,1,2,18,20
2.02E+12,3,1,1,10/03/18,7,13:00,1,1,31,40
2.02E+12,2,1,1,10/03/18,7,2:23,1,1,35,56
2.02E+12,3,8,6,06/03/18,3,16:35,1,2,60,31
2.02E+12,3,2,3,09/03/18,6,8:00,3,1,1,9
2.02E+12,2,2,3,13/03/18,3,23:01,3,2,1,45
2.02E+12,3,2,2,15/03/18,5,12:50,1,1,28,30
2.02E+12,3,2,2,19/03/18,2,18:51,1,1,24,23
2.02E+12,2,1,2,20/03/18,3,20:42,1,1,52,28
2.02E+12,3,4,1,19/03/18,2,10:44,2,1,21,32
2.02E+12,3,2,1,14/03/18,4,16:10,1,1,20,39
2.02E+12,3,1,1,15/03/18,5,20:27,1,1,34,62
2.02E+12,3,2,1,20/03/18,3,18:00,1,1,54,52
2.02E+12,2,2,2,15/03/18,5,16:10,1,1,27,43
2.02E+12,3,2,2,16/03/18,6,18:13,1,2,22,33
2.02E+12,3,2,1,12/03/18,2,11:47,3,1,1,8
2.02E+12,3,2,1,22/03/18,5,22:39,1,1,20,17
2.02E+12,3,2,1,23/03/18,6,23:40,1,2,54,30
2.02E+12,3,1,1,20/03/18,3,18:25,3,1,1,34
2.02E+12,3,2,1,23/03/18,6,8:25,1,1,42,47
2.02E+12,3,3,1,24/03/18,7,19:50,1,2,51,24
2.02E+12,3,1,1,22/03/18,5,10:30,1,2,27,42
2.02E+12,3,2,1,22/03/18,5,14:45,1,1,26,32
2.02E+12,3,2,1,21/03/18,4,20:50,3,2,17,24
2.02E+12,3,2,1,26/03/18,2,17:38,1,2,32,24
2.02E+12,3,2,1,21/03/18,4,17:16,1,2,38,22
2.02E+12,3,2,1,23/03/18,6,17:15,3,1,1,28
2.02E+12,3,2,1,24/03/18,7,13:50,1,1,74,50
2.02E+12,3,2,1,24/03/18,7,11:15,1,2,22,50
2.02E+12,3,1,1,26/03/18,2,8:30,2,2,55,28
